ID,STEP,LAT,LONG,road_type,name,speed_limit,lanes_total,lanes_forward,lanes_backward,surface,oneway,lit,cycleway,sidewalk,bridge,tunnel,county,zip_left,zip_right,maxspeed_type,turn_lanes,turn_lanes_forward,turn_lanes_backward,hov_lanes
ROUTE_3,299,29.80465,-94.981342,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,300,29.804798,-94.98036,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,301,29.805029,-94.979046,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,302,29.805768,-94.975508,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,303,29.80684,-94.970617,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,304,29.807304,-94.968513,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,305,29.807544,-94.967176,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,306,29.807759,-94.965762,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,307,29.807902,-94.964808,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,308,29.808942,-94.958065,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,309,29.810275,-94.949417,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,310,29.810579,-94.947287,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,311,29.810798,-94.945908,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,312,29.811254,-94.942888,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,313,29.811396,-94.942093,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,314,29.811637,-94.941077,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,315,29.811879,-94.9402,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,316,29.812304,-94.93899,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,317,29.812665,-94.938093,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,318,29.813251,-94.936823,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,319,29.814983,-94.93291,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,320,29.815734,-94.931255,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,||through;slight_right,unknown,unknown,unknown
ROUTE_3,321,29.816788,-94.928838,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,322,29.818184,-94.925744,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,323,29.820353,-94.92087,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,324,29.820693,-94.919997,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,325,29.820829,-94.919577,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,326,29.820938,-94.919171,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,327,29.821065,-94.918586,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,328,29.821174,-94.917814,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,329,29.821218,-94.917375,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,330,29.821221,-94.915586,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,331,29.821187,-94.914204,motorway,East Freeway,65 mph,3,unknown,unknown,paved,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,332,29.821079,-94.91079,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,333,29.821056,-94.90987,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,334,29.82104,-94.908967,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,335,29.821008,-94.907522,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,336,29.82099,-94.906457,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,337,29.821006,-94.905212,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,338,29.82107,-94.904204,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,339,29.821265,-94.90206,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,340,29.821446,-94.899852,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,341,29.821558,-94.898539,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,342,29.822165,-94.891566,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,343,29.82289,-94.882787,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,344,29.823796,-94.872538,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,345,29.82428,-94.866942,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,346,29.824425,-94.865223,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,347,29.824457,-94.864846,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,348,29.824559,-94.863634,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,349,29.825075,-94.857949,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,350,29.82544,-94.853504,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,351,29.825771,-94.849779,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,352,29.826302,-94.843676,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,353,29.826358,-94.842883,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,354,29.826398,-94.842436,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,355,29.826524,-94.840841,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,356,29.826832,-94.837323,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,357,29.827892,-94.825387,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,358,29.828134,-94.82253,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,359,29.828647,-94.816874,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,360,29.8288,-94.815003,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,361,29.829,-94.81301,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,362,29.829155,-94.811279,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,363,29.829278,-94.810004,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,364,29.829316,-94.80929,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,365,29.829651,-94.805668,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,366,29.829982,-94.803634,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,367,29.830131,-94.802814,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,368,29.830402,-94.801407,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,369,29.831187,-94.797,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,370,29.832838,-94.787962,motorway,East Freeway,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,371,29.835347,-94.774116,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,none|none|through;slight_right,unknown,unknown,unknown
ROUTE_3,372,29.83557,-94.772889,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,373,29.835763,-94.771934,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,374,29.836048,-94.770694,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,375,29.83638,-94.769101,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,376,29.838208,-94.759024,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,377,29.838399,-94.757722,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,378,29.838578,-94.756377,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,379,29.838696,-94.754914,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,380,29.838765,-94.753746,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,381,29.838797,-94.752353,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,382,29.838821,-94.745278,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,383,29.838834,-94.735427,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,384,29.838845,-94.734045,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,385,29.838931,-94.731123,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,386,29.83895,-94.730565,motorway,unnamed,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,387,29.839033,-94.727194,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,388,29.83919,-94.72285,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,389,29.839274,-94.719981,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,390,29.839673,-94.708878,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,391,29.839769,-94.705626,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,392,29.839833,-94.704217,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,393,29.839962,-94.700484,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,394,29.840082,-94.696302,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,395,29.840155,-94.694781,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,396,29.840175,-94.694044,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,397,29.840332,-94.689856,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,398,29.840385,-94.687962,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,399,29.840401,-94.686943,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,400,29.840559,-94.682611,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,401,29.840584,-94.680162,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,402,29.840567,-94.677069,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,403,29.840523,-94.673672,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,404,29.840461,-94.666384,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,405,29.840461,-94.66443,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,406,29.840365,-94.660768,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,407,29.840373,-94.659953,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,408,29.84035,-94.658563,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,409,29.840283,-94.656795,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,410,29.84024,-94.655039,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,411,29.840193,-94.653677,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,412,29.840005,-94.648535,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,413,29.839968,-94.647656,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,414,29.839806,-94.643044,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,415,29.839638,-94.639519,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,416,29.839489,-94.634274,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,417,29.839018,-94.62293,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,418,29.838893,-94.618913,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,419,29.838802,-94.615995,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,420,29.838197,-94.599799,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,421,29.837641,-94.584581,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,422,29.837422,-94.579582,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,423,29.836803,-94.57141,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,424,29.835023,-94.547403,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,425,29.834059,-94.534951,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,426,29.832393,-94.512331,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,427,29.831922,-94.50645,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,428,29.831788,-94.504187,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,429,29.830603,-94.488892,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
ROUTE_3,430,29.829623,-94.475891,motorway,Interstate 10,65 mph,3,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
